planning_area,subzone,poi_dimension,place_query_type,search_query,place_id,place_name,formatted_address,rating,user_ratings_total,types,lat,lng,need_reviews
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJXSLkG7gX2jERr-n5MqtSkws,Hougang Hainanese Village Centre,"Blk 105 Hougang Ave 1, Singapore 530105",4.2,1849,"[""cafe"", ""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3540401,103.8899682,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJS-l3baQX2jERYQEEeykDpvQ,Food Park - Lor Lew Lian,"2 Lor Lew Lian, #01-56 HDB, Singapore 531002",3.7,279,"[""cafe"", ""establishment"", ""food"", ""point_of_interest"", ""store""]",1.3508586,103.875885,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJIYhHZwEX2jER1tIbVhvPhoE,Joji’s Diner - Serangoon,"534 Upper Serangoon Rd, Singapore 534549",4.2,2702,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3459579,103.8715544,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJe4wL_OsZ2jERySoDk6jlhNQ,Newton Food Centre,"500 Clemenceau Ave N, Singapore 229495",4.2,14987,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3119888,103.8395742,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJseQsTQ0Z2jERqpBTWF0Zf84,Maxwell Food Centre,"1 Kadayanallur St, Singapore 069184",4.4,23480,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant"", ""tourist_attraction""]",1.2803361,103.844767,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJUQ7wM9IZ2jERaks089nXQoA,Bendemeer Market & Food Centre,"29 Bendemeer Rd, Singapore 330029",4.1,4892,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3190671,103.863121,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJ41s8zx8Z2jERXqRSzEj-TcE,Whampoa Makan Place,"90 Whampoa Dr, Singapore 320090",4.3,2155,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3229833,103.8549844,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJOaGYeW4X2jERfxs9g4eb7KI,Toa Payoh Lorong 8 Market & Hawker Centre,"210 Lor 8 Toa Payoh, Singapore 310210",4.2,5063,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3402645,103.8544216,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJFfT4fG8X2jERCFpsC9oGtR8,Blk 75 Lorong 5 Toa Payoh Food Centre,"75 Lor. 5 Toa Payoh, Singapore 310075",4.2,2439,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3360455,103.8529916,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJHTimOfkX2jERO4NYTqPp4L0,The Hainan Story Coffee House (Nex),"23 Serangoon Central, #02 - 17 NEX, Singapore 556083",3.9,1264,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3507084,103.8726703,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJgap7rvwW2jERsBDUjoaWt9E,Chong Boon Market & Food Centre,"453A Ang Mo Kio Ave 10, Singapore 561453",4.0,1983,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3680355,103.8565715,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJeRqAraYX2jERQpyIAXSU1SU,NEX,"Serangoon Central, 23, Singapore 556083",4.3,22292,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",1.3507155,103.8720247,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJV3jnw6YX2jERurNrcbzl9Vs,FairPrice Xtra NEX,"23 Serangoon Central, #03-42 NEX, Singapore 556083",4.3,2070,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""supermarket""]",1.3506853,103.8719911,True
