planning_area,subzone,poi_dimension,place_query_type,place_id,place_name,place_rating,place_user_ratings_total,review_index,review_author_name,review_author_url,review_language,review_profile_photo_url,review_rating,review_relative_time_description,review_time,review_text
Serangoon,Serangoon North,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,2,Nadeesha Athukorala,https://www.google.com/maps/contrib/100906096244558577191/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXktMKwN18Rreba4SQkX3Aa6bhwXi35k953qVVG8NnKUfwY9W8=s128-c0x00000000-cc-rp-mo-ba6,5,2 years ago,1714830203,"Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place is Great for walking, jogging or biking. You can come here anytime u want some peace and to de- stress through a nice and scenic walk in the park. At Night time the lights around the pond makes for a cool background. Overall a good place to bring the family and have some exercise. 🌳🌱🌿🍂🍃🍀🪺🌸💮🐦🐦‍⬛🚴🏃🚶🧎🤸"
Serangoon,Serangoon North,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,3,Carolyn Choo,https://www.google.com/maps/contrib/109617659305455075297/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVpaHpKAjGqh0sVYXMRbZGRxvhSiF9yzNIa9qqT1eBj-jzUjIVwLw=s128-c0x00000000-cc-rp-mo-ba6,4,a year ago,1730254055,"attended a 3 day wake at the oratory of the Church of Nativity recently. On one of the evenings, I went for a walk in the park. It was pleasant to be in nature, to reflect on the life. The park was however crowded in the evening with people exercising, cycling. walking their dogs and having picnics. Love the trees."
Serangoon,Serangoon North,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,4,Ranju,https://www.google.com/maps/contrib/114831672866582790253/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXAQuWAcgHmBkLtKBT6IPFng7I59bKXV0SCg9NvN8ja6AobsNeC=s128-c0x00000000-cc-rp-mo-ba5,5,4 months ago,1772073499,"It's a mind-blowing park for spending time with nature ,any time can go and spend time in peace , best place for morning time exercises and walking or running , meditation etc etc . Early in the morning the feeling here is very nice and quiet , the public toilet is also here ,
One wedding machine is also there to take your favourite drinks ."
Serangoon,Serangoon North Ind Estate,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,0,Xin Hao,https://www.google.com/maps/contrib/101038177603319548234/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU6c44XsILjRE2Islw02Z6jqIpGV_4urvZ0lGOy57c-ErkANHqe=s128-c0x00000000-cc-rp-mo-ba8,5,2 months ago,1777801814,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting down to unwind after a long day.

Nice mix of facilities too. There’s a Tenderbest nearby for easy bites, a gym pod if you want a quick workout, plus water coolers and vending machines around for convenience. You’ll also spot exercise stations catered for the elderly, which is a thoughtful touch. There is a nice woodball corner as well and also an open area for football.

Plenty of shaded paths and open spaces, so it never feels too crowded. You’ll see families, cyclists, and even people fishing by the pond. Simple, not overly fancy, but that’s part of the charm."
Serangoon,Serangoon North Ind Estate,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,1,YL Wong,https://www.google.com/maps/contrib/109539518677498308181/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJY9alFKtOwvajCcMubDphh9hNwiWUmeE7v5pelCmcnqB8cKA=s128-c0x00000000-cc-rp-mo-ba6,4,10 months ago,1757072674,"If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise.  Try this Punggol Park.
Pls note that although it called Punggol Park, it’s actually in end of upper Serangoon, Hougang area.
It’s a smaller to Bedok Reservior Park, but it’s wide enough for most outdoor exercise.
Peaceful and tranquil.  U can have a drink/ food at the eatery: Tenderbest.  They have both indoor AC and alfresco dining area.

Also, if u want to walk/ cycle more, it’s just 5mins walk away to the Serangoon Park Connector.  Which will lead u to Kallang southwards or Northwards will lead u to Punggol Point or Changi Pt via Pasir Ris PCN."
Serangoon,Serangoon North Ind Estate,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,2,Nadeesha Athukorala,https://www.google.com/maps/contrib/100906096244558577191/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXktMKwN18Rreba4SQkX3Aa6bhwXi35k953qVVG8NnKUfwY9W8=s128-c0x00000000-cc-rp-mo-ba6,5,2 years ago,1714830203,"Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place is Great for walking, jogging or biking. You can come here anytime u want some peace and to de- stress through a nice and scenic walk in the park. At Night time the lights around the pond makes for a cool background. Overall a good place to bring the family and have some exercise. 🌳🌱🌿🍂🍃🍀🪺🌸💮🐦🐦‍⬛🚴🏃🚶🧎🤸"
Serangoon,Serangoon North Ind Estate,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,3,Carolyn Choo,https://www.google.com/maps/contrib/109617659305455075297/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVpaHpKAjGqh0sVYXMRbZGRxvhSiF9yzNIa9qqT1eBj-jzUjIVwLw=s128-c0x00000000-cc-rp-mo-ba6,4,a year ago,1730254055,"attended a 3 day wake at the oratory of the Church of Nativity recently. On one of the evenings, I went for a walk in the park. It was pleasant to be in nature, to reflect on the life. The park was however crowded in the evening with people exercising, cycling. walking their dogs and having picnics. Love the trees."
Serangoon,Serangoon North Ind Estate,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,4,Ranju,https://www.google.com/maps/contrib/114831672866582790253/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXAQuWAcgHmBkLtKBT6IPFng7I59bKXV0SCg9NvN8ja6AobsNeC=s128-c0x00000000-cc-rp-mo-ba5,5,4 months ago,1772073499,"It's a mind-blowing park for spending time with nature ,any time can go and spend time in peace , best place for morning time exercises and walking or running , meditation etc etc . Early in the morning the feeling here is very nice and quiet , the public toilet is also here ,
One wedding machine is also there to take your favourite drinks ."
Serangoon,Upper Paya Lebar,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,0,Xin Hao,https://www.google.com/maps/contrib/101038177603319548234/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU6c44XsILjRE2Islw02Z6jqIpGV_4urvZ0lGOy57c-ErkANHqe=s128-c0x00000000-cc-rp-mo-ba8,5,2 months ago,1777801814,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting down to unwind after a long day.

Nice mix of facilities too. There’s a Tenderbest nearby for easy bites, a gym pod if you want a quick workout, plus water coolers and vending machines around for convenience. You’ll also spot exercise stations catered for the elderly, which is a thoughtful touch. There is a nice woodball corner as well and also an open area for football.

Plenty of shaded paths and open spaces, so it never feels too crowded. You’ll see families, cyclists, and even people fishing by the pond. Simple, not overly fancy, but that’s part of the charm."
Serangoon,Upper Paya Lebar,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,1,YL Wong,https://www.google.com/maps/contrib/109539518677498308181/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJY9alFKtOwvajCcMubDphh9hNwiWUmeE7v5pelCmcnqB8cKA=s128-c0x00000000-cc-rp-mo-ba6,4,10 months ago,1757072674,"If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise.  Try this Punggol Park.
Pls note that although it called Punggol Park, it’s actually in end of upper Serangoon, Hougang area.
It’s a smaller to Bedok Reservior Park, but it’s wide enough for most outdoor exercise.
Peaceful and tranquil.  U can have a drink/ food at the eatery: Tenderbest.  They have both indoor AC and alfresco dining area.

Also, if u want to walk/ cycle more, it’s just 5mins walk away to the Serangoon Park Connector.  Which will lead u to Kallang southwards or Northwards will lead u to Punggol Point or Changi Pt via Pasir Ris PCN."
Serangoon,Upper Paya Lebar,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,2,Nadeesha Athukorala,https://www.google.com/maps/contrib/100906096244558577191/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXktMKwN18Rreba4SQkX3Aa6bhwXi35k953qVVG8NnKUfwY9W8=s128-c0x00000000-cc-rp-mo-ba6,5,2 years ago,1714830203,"Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place is Great for walking, jogging or biking. You can come here anytime u want some peace and to de- stress through a nice and scenic walk in the park. At Night time the lights around the pond makes for a cool background. Overall a good place to bring the family and have some exercise. 🌳🌱🌿🍂🍃🍀🪺🌸💮🐦🐦‍⬛🚴🏃🚶🧎🤸"
Serangoon,Upper Paya Lebar,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,3,Carolyn Choo,https://www.google.com/maps/contrib/109617659305455075297/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVpaHpKAjGqh0sVYXMRbZGRxvhSiF9yzNIa9qqT1eBj-jzUjIVwLw=s128-c0x00000000-cc-rp-mo-ba6,4,a year ago,1730254055,"attended a 3 day wake at the oratory of the Church of Nativity recently. On one of the evenings, I went for a walk in the park. It was pleasant to be in nature, to reflect on the life. The park was however crowded in the evening with people exercising, cycling. walking their dogs and having picnics. Love the trees."
Serangoon,Upper Paya Lebar,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,Punggol Park,4.4,3063,4,Ranju,https://www.google.com/maps/contrib/114831672866582790253/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXAQuWAcgHmBkLtKBT6IPFng7I59bKXV0SCg9NvN8ja6AobsNeC=s128-c0x00000000-cc-rp-mo-ba5,5,4 months ago,1772073499,"It's a mind-blowing park for spending time with nature ,any time can go and spend time in peace , best place for morning time exercises and walking or running , meditation etc etc . Early in the morning the feeling here is very nice and quiet , the public toilet is also here ,
One wedding machine is also there to take your favourite drinks ."
Serangoon,Seletar Hills,recreation,recreation sports gyms swimming community clubs,ChIJJYYBC3QW2jER2gCyeq98yUQ,Sengkang Swimming Complex,4.2,1751,0,GY,https://www.google.com/maps/contrib/103434760843590043331/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXvXbTyFDBc60aAwTc1OtHUlso1LbTaVt_junppuXepf-o55yI=s128-c0x00000000-cc-rp-mo-ba5,4,2 months ago,1776772011,"Visited this community club for a swim on a Tuesday and it was a really pleasant experience. The crowd was minimal, which made the whole session feel relaxed and unhurried. There are two pools available—one indoor and one outdoor—so you can choose depending on your preference or weather. There’s also a feature pool that has just been renovated and recently reopened, and it looks clean and refreshed. Overall, it’s a nice, well-maintained spot for a quiet swim without the usual crowd. There are lifeguards on duty to keep us safe!"
Serangoon,Seletar Hills,recreation,recreation sports gyms swimming community clubs,ChIJJYYBC3QW2jER2gCyeq98yUQ,Sengkang Swimming Complex,4.2,1751,1,Kam Hoe Chaw (Super Good),https://www.google.com/maps/contrib/105820646239346889334/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXFQhiH6AE2Sm-NmWDIUpNJ7f8m_FYhwp7cmCwCVL7HANQFUbag=s128-c0x00000000-cc-rp-mo-ba6,5,4 months ago,1773280479,"This swimming complex have slides and water features
2 large full length swimming pool. One of the pool is under shelter.
Locker is available for valuable item storage.
Parking is available for car, motocycle,  Bicycle.
Next to food court and there are food available together at the sport complex.
There will be swimming classes and may be crowded some of the time.
Limited table and chair around the pool while there is a stand next to the open pool."
Serangoon,Seletar Hills,recreation,recreation sports gyms swimming community clubs,ChIJJYYBC3QW2jER2gCyeq98yUQ,Sengkang Swimming Complex,4.2,1751,2,Ronny Tan Yong Hui,https://www.google.com/maps/contrib/112103854866816776797/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocIW-EUd0OO-lV8C0jo1OAnng5oZQVGOxCS6CHSN4Lgss1sgkA=s128-c0x00000000-cc-rp-mo-ba7,5,5 months ago,1770716087,"This swimming pool finally reopened after more than 3 years of closure.

It now has 5 types of slide rides, with Rainbow dash being the only multi-slide ride. They are all MUCH milder than the ones in Wild Wild Wet.

The lifeguards are pretty strict about height limits:

Purple slide (Cotton Candy Bowl) - 1.3m height limit

orange slide (Sugar Rush) - 1.3m height limit

Green slide (Jelly Lime Loops) - 1.2m height limit

Pink slide (Jellybears Swiggle) - 1.2m height limit

The lifeguards are also very particular about wearing of ""hard objects"", even watches by adults/parents. Yet, ironically, I see authorized influencers being allowed to wear GoPro cameras!!

There are mini paddle boats for children 4yo and above, with minimum weight limit 30 kg, and requires adult supervision at all times.

Water guns are NOT Allowed !!

Toilets are clean.

There's no more food eatery at the balcony area near the entrance."
Serangoon,Seletar Hills,recreation,recreation sports gyms swimming community clubs,ChIJJYYBC3QW2jER2gCyeq98yUQ,Sengkang Swimming Complex,4.2,1751,3,C T,https://www.google.com/maps/contrib/113390811001221493323/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocLMu6SSOU4bkDyyu2eWos8LfSF5j-PQ4Uvkr9w8moMbeo2WbQ=s128-c0x00000000-cc-rp-mo-ba6,4,11 months ago,1755433970,"The swimming complex is quite big and has 4 adult water slides. Note that jewellery such as earrings or necklaces are not allowed, and swimsuits with zippers are prohibited. Kids need to be at least 120–130 cm tall to use the slides.

It gets very crowded on weekends, especially at the kids’ water play area. The adult slides were fine, just some queuing, especially for the longer slide. The Sugar Rush slide was really fast and fun.

The biggest downside is the changing/shower rooms. Around 5:30 PM, the queue gets extremely long, so it’s better to go earlier if you want to avoid the wait."
Serangoon,Seletar Hills,recreation,recreation sports gyms swimming community clubs,ChIJJYYBC3QW2jER2gCyeq98yUQ,Sengkang Swimming Complex,4.2,1751,4,Ezree Sulaiman,https://www.google.com/maps/contrib/100305263098625840055/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJ8p_d1vwgvgoifhQNkdePuNolIVDVT2WP-IgSUK2t0xipy0g=s128-c0x00000000-cc-rp-mo,1,a month ago,1781746814,It was a super bad experience at the sliding pool. My two girls was not allowed to take the slide just because their swimming wear got a zipper at the front. Going down slides shld be by sitting and sliding down. How in the world the front zipper affect the slide down process. Really disappointed with the system enforced. Really disappoint the kids on their school holiday.
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,0,RAMIT,https://www.google.com/maps/contrib/118264024464584049518/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXuDAOg4mrax1Gy3x3Oy8P62KWpEtmBwDoI3rCr-KoxTIdY1N8=s128-c0x00000000-cc-rp-mo-ba5,5,6 months ago,1768750874,"Please check the photos carefully. It might be helpful.
The authority is updating the MRT lines. We need to concern about the route and movement."
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,1,W. L.,https://www.google.com/maps/contrib/108524993284626841381/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVz3esRlUPnAS9vAvEJXNItwnBqHDVwGDmne7ETFHkBdAQInelxKg=s128-c0x00000000-cc-rp-mo-ba5,1,4 months ago,1773790005,Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent.
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,2,Sylvia Ang,https://www.google.com/maps/contrib/108673456850099094409/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVcQe3aoeM-eJlUBAOiV0rVC8OCGVm3sEScncpZ-tfESGKNI3L1=s128-c0x00000000-cc-rp-mo-ba5,5,11 months ago,1755176896,"Serangoon mrt
Nex shopping Mall
Near Serangoon
Bus Interchange
Rating 4.6

Tonight Sylvia Ang
Known as Ang Lay Kheng went Serangoon MRT

To purple line going towards Boon Kheng MRT  It's a short Ride. Heading to
Kallang Polyclinic.

To Circle line. Bishan Heading towards Novena.

To Circle line
To MacPherson
Connect Downtown line.

The passenger  services are lst class in their services.

The passenger readily to give up their seats. To senior.

The MRT vicinity is
Well maintained.

Purple line to Kovan to Buangkok MRT is
Convenient

Serangoon MRT is closer to my heart. Is a transit point. I always have a sense of gratitude."
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,3,Sylvia Ang,https://www.google.com/maps/contrib/107834715349935127693/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU9LCOpfeA9r4TU3xcjb3eliEh7RXLXipZc7zSBQVVBhjns_ve2dw=s128-c0x00000000-cc-rp-mo-ba6,5,6 months ago,1768868174,"Serangoon MRT
Passenger Service
Staff
Rating 4.6

Sylvia Ang known as Ang Lay Kheng
Visited Serangoon.mrt
Passenger Service staff.

Felicitations to Serangoon MRT, passenger.service
Staff.

You have given me unyielding support when I asked for directions to places."
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,4,MH Tham,https://www.google.com/maps/contrib/112376174358198242550/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXJ4tOLbvkkJYRe2LZw4PmTrCsbezMPVke50H01b6T0gSd095fp=s128-c0x00000000-cc-rp-mo-ba7,5,a year ago,1743403119,"Located in the middle of Serangoon, it is highly accessible and connects both the NEL and Circle line within a stop.

The area in front of the gantries is spacious and more than sufficient for crowds to pass through despite groups of people with low situation awareness blocking key passageways, especially during peak hours.

There are a few convenient shops underground, and were lifesavers during the pandemic, selling single pieces of masks at non-cutthroat prices for those who were forgetful enough to leave house without one.

The many ATMs here make this area a great dealing spot for Carousell users, but make sure the person you are dealing with is on the same side of the gantry as you, for obvious reasons.

Beware of the overzealous staff standing slightly behind the gantry, who would conduct random bag checks the moment you make eye contact. Just walk and move on with life."
Serangoon,Serangoon Central,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,0,RAMIT,https://www.google.com/maps/contrib/118264024464584049518/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXuDAOg4mrax1Gy3x3Oy8P62KWpEtmBwDoI3rCr-KoxTIdY1N8=s128-c0x00000000-cc-rp-mo-ba5,5,6 months ago,1768750874,"Please check the photos carefully. It might be helpful.
The authority is updating the MRT lines. We need to concern about the route and movement."
Serangoon,Serangoon Central,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,1,W. L.,https://www.google.com/maps/contrib/108524993284626841381/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVz3esRlUPnAS9vAvEJXNItwnBqHDVwGDmne7ETFHkBdAQInelxKg=s128-c0x00000000-cc-rp-mo-ba5,1,4 months ago,1773790005,Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent.
Serangoon,Serangoon Central,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,2,Sylvia Ang,https://www.google.com/maps/contrib/108673456850099094409/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVcQe3aoeM-eJlUBAOiV0rVC8OCGVm3sEScncpZ-tfESGKNI3L1=s128-c0x00000000-cc-rp-mo-ba5,5,11 months ago,1755176896,"Serangoon mrt
Nex shopping Mall
Near Serangoon
Bus Interchange
Rating 4.6

Tonight Sylvia Ang
Known as Ang Lay Kheng went Serangoon MRT

To purple line going towards Boon Kheng MRT  It's a short Ride. Heading to
Kallang Polyclinic.

To Circle line. Bishan Heading towards Novena.

To Circle line
To MacPherson
Connect Downtown line.

The passenger  services are lst class in their services.

The passenger readily to give up their seats. To senior.

The MRT vicinity is
Well maintained.

Purple line to Kovan to Buangkok MRT is
Convenient

Serangoon MRT is closer to my heart. Is a transit point. I always have a sense of gratitude."
Serangoon,Serangoon Central,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,3,Sylvia Ang,https://www.google.com/maps/contrib/107834715349935127693/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU9LCOpfeA9r4TU3xcjb3eliEh7RXLXipZc7zSBQVVBhjns_ve2dw=s128-c0x00000000-cc-rp-mo-ba6,5,6 months ago,1768868174,"Serangoon MRT
Passenger Service
Staff
Rating 4.6

Sylvia Ang known as Ang Lay Kheng
Visited Serangoon.mrt
Passenger Service staff.

Felicitations to Serangoon MRT, passenger.service
Staff.

You have given me unyielding support when I asked for directions to places."
Serangoon,Serangoon Central,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,4,MH Tham,https://www.google.com/maps/contrib/112376174358198242550/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXJ4tOLbvkkJYRe2LZw4PmTrCsbezMPVke50H01b6T0gSd095fp=s128-c0x00000000-cc-rp-mo-ba7,5,a year ago,1743403119,"Located in the middle of Serangoon, it is highly accessible and connects both the NEL and Circle line within a stop.

The area in front of the gantries is spacious and more than sufficient for crowds to pass through despite groups of people with low situation awareness blocking key passageways, especially during peak hours.

There are a few convenient shops underground, and were lifesavers during the pandemic, selling single pieces of masks at non-cutthroat prices for those who were forgetful enough to leave house without one.

The many ATMs here make this area a great dealing spot for Carousell users, but make sure the person you are dealing with is on the same side of the gantry as you, for obvious reasons.

Beware of the overzealous staff standing slightly behind the gantry, who would conduct random bag checks the moment you make eye contact. Just walk and move on with life."
Serangoon,Serangoon Garden,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,0,RAMIT,https://www.google.com/maps/contrib/118264024464584049518/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXuDAOg4mrax1Gy3x3Oy8P62KWpEtmBwDoI3rCr-KoxTIdY1N8=s128-c0x00000000-cc-rp-mo-ba5,5,6 months ago,1768750874,"Please check the photos carefully. It might be helpful.
The authority is updating the MRT lines. We need to concern about the route and movement."
Serangoon,Serangoon Garden,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,1,W. L.,https://www.google.com/maps/contrib/108524993284626841381/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVz3esRlUPnAS9vAvEJXNItwnBqHDVwGDmne7ETFHkBdAQInelxKg=s128-c0x00000000-cc-rp-mo-ba5,1,4 months ago,1773790005,Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent.
Serangoon,Serangoon Garden,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,2,Sylvia Ang,https://www.google.com/maps/contrib/108673456850099094409/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVcQe3aoeM-eJlUBAOiV0rVC8OCGVm3sEScncpZ-tfESGKNI3L1=s128-c0x00000000-cc-rp-mo-ba5,5,11 months ago,1755176896,"Serangoon mrt
Nex shopping Mall
Near Serangoon
Bus Interchange
Rating 4.6

Tonight Sylvia Ang
Known as Ang Lay Kheng went Serangoon MRT

To purple line going towards Boon Kheng MRT  It's a short Ride. Heading to
Kallang Polyclinic.

To Circle line. Bishan Heading towards Novena.

To Circle line
To MacPherson
Connect Downtown line.

The passenger  services are lst class in their services.

The passenger readily to give up their seats. To senior.

The MRT vicinity is
Well maintained.

Purple line to Kovan to Buangkok MRT is
Convenient

Serangoon MRT is closer to my heart. Is a transit point. I always have a sense of gratitude."
Serangoon,Serangoon Garden,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,3,Sylvia Ang,https://www.google.com/maps/contrib/107834715349935127693/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU9LCOpfeA9r4TU3xcjb3eliEh7RXLXipZc7zSBQVVBhjns_ve2dw=s128-c0x00000000-cc-rp-mo-ba6,5,6 months ago,1768868174,"Serangoon MRT
Passenger Service
Staff
Rating 4.6

Sylvia Ang known as Ang Lay Kheng
Visited Serangoon.mrt
Passenger Service staff.

Felicitations to Serangoon MRT, passenger.service
Staff.

You have given me unyielding support when I asked for directions to places."
Serangoon,Serangoon Garden,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,4,MH Tham,https://www.google.com/maps/contrib/112376174358198242550/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXJ4tOLbvkkJYRe2LZw4PmTrCsbezMPVke50H01b6T0gSd095fp=s128-c0x00000000-cc-rp-mo-ba7,5,a year ago,1743403119,"Located in the middle of Serangoon, it is highly accessible and connects both the NEL and Circle line within a stop.

The area in front of the gantries is spacious and more than sufficient for crowds to pass through despite groups of people with low situation awareness blocking key passageways, especially during peak hours.

There are a few convenient shops underground, and were lifesavers during the pandemic, selling single pieces of masks at non-cutthroat prices for those who were forgetful enough to leave house without one.

The many ATMs here make this area a great dealing spot for Carousell users, but make sure the person you are dealing with is on the same side of the gantry as you, for obvious reasons.

Beware of the overzealous staff standing slightly behind the gantry, who would conduct random bag checks the moment you make eye contact. Just walk and move on with life."
Serangoon,Serangoon North,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,0,RAMIT,https://www.google.com/maps/contrib/118264024464584049518/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXuDAOg4mrax1Gy3x3Oy8P62KWpEtmBwDoI3rCr-KoxTIdY1N8=s128-c0x00000000-cc-rp-mo-ba5,5,6 months ago,1768750874,"Please check the photos carefully. It might be helpful.
The authority is updating the MRT lines. We need to concern about the route and movement."
Serangoon,Serangoon North,transport,public transport MRT LRT bus stops,ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),4.4,883,1,W. L.,https://www.google.com/maps/contrib/108524993284626841381/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVz3esRlUPnAS9vAvEJXNItwnBqHDVwGDmne7ETFHkBdAQInelxKg=s128-c0x00000000-cc-rp-mo-ba5,1,4 months ago,1773790005,Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent.
